age,Abies,Pinus,Juniperus,Taxus,Betula,Corylus,Alnus,Carpinus,Salix,Ulmus,Populus,Acer,Fraxinus,Fagus,Tilia,Juglans,Castanea,Quercus caducifolio,Quercus perennifolio,Pistacia,Rhamnus,Phillyrea,Buxus,Sambucus,Viburnum,Sanguisorba,Tamarix,Thymelaeaceae,Ephedra distachya,Ephedra fragilis,Ericaceae,Hereda helix,Ilex aquifolium,Viscum album,Lonicera,Vitis,Oleaceae,Myrtus,Olea,Poaceae,Lygeum spartum,Artemisia,Cichorioideae,Asteroideae,Cardueae,Rubiaceae,Centaurea,Chenopodiaceae,Caryophyllaceae,Plantago,Brassicaceae,Gentiana,Saxifragaceae,Fabaceae,Genista,Lotus type,Trifolium type,Rosaceae,Ribes,Potentilla,Boraginaceae,Sedum,Helianthemum,Linum,Corydalis,Lamiaceae,Urticaceae,Rumex,Plumbaginaceae,Berberidaceae,Euphorbiaceae,Primulaceae,Scrophulariaceae,Papaver,Geraniaceae,Campanulaceae,Dipsacaceae,Malvaceae,Violaceae,Convolvulaceae,Asphodelus,Liliaceae,Iridaceae,Erodium,Cytisus,Crassulaceae,Lycium,Ranunculaceae,Cistaceae,Orobanchaceae,Galium,Apiaceae,Valerianaceae,Cerealia type,Polygonaceae,Pinguicula,Droseraceae,Cannabis ,Epilobium,Aristolochia,Ranunculus,Thalictrum,Lythrum,Juncus,Utricularia,Cyperaceae,Typha,Pedicularis,Sparganium,Lemna,Nymphaea,Myriophyllum,Potamogeton,Isoetes,Asplenium,Polypodium,Monolete ornametnada,Monolete indeterminada,Botrychium,Osmunda,Pteris,Selaginella,Trilete ornamentada,Trilete indeterminada
2788.4,0.00967741935483871,0.374193548387097,0.0193548387096774,0,0.0290322580645161,0.0290322580645161,0.00645161290322581,0,0.0032258064516129,0.00645161290322581,0.0032258064516129,0,0,0.0129032258064516,0,0,0,0.0774193548387097,0.032258064516129,0,0,0,0,0,0,0,0.0032258064516129,0.0032258064516129,0,0.0032258064516129,0.00645161290322581,0,0,0,0,0,0,0,0.00645161290322581,0.0580645161290323,0,0.0290322580645161,0.00645161290322581,0,0,0,0,0.0225806451612903,0,0.0032258064516129,0,0,0,0.106451612903226,0.0129032258064516,0.00967741935483871,0,0.0258064516129032,0,0,0,0.0032258064516129,0.0032258064516129,0,0,0.0387096774193548,0.00967741935483871,0.0032258064516129,0,0,0,0.0032258064516129,0.00645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258064516129032,0,0,0,0.00645161290322581,0,0,0,0,,,0,0,0.0161290322580645,0.0129032258064516,0,0,0,0.0129032258064516,0,0.0032258064516129,0,0,0,0.032258064516129,0.00645161290322581,0,0,0,0,0.0032258064516129,0,0,0,0,0,0
2886.9,0.0125786163522013,0.427672955974843,0.0377358490566038,0,0.0188679245283019,0.0251572327044025,0,0,0,0.00314465408805031,0,0,0,0.0157232704402516,0,0,0,0.0660377358490566,0.0314465408805031,0,0,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.00314465408805031,0,0,0,0,0,0,0.0723270440251572,0,0.0188679245283019,0.00628930817610063,0.00628930817610063,0,0,0,0.0220125786163522,0,0.00943396226415094,0,0,0,0.116352201257862,0.0157232704402516,0,0,0.0157232704402516,0,0,0,0,0,0,0,0.0220125786163522,0.00943396226415094,0,0,0,0,0.00314465408805031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251572327044025,0,0,0,0.00628930817610063,0.00314465408805031,0,0,0,,,0,0,0.0157232704402516,0.00628930817610063,0,0,0,0.00628930817610063,0,0,0,0,0,0.0283018867924528,0,0,0,0,0,0,0,0,0,0,0,0
2985.4,0.0494186046511628,0.465116279069767,0.00872093023255814,0,0.0145348837209302,0.0203488372093023,0,0,0,0,0,0,0,0.0145348837209302,0,0,0,0.0755813953488372,0.0145348837209302,0,0,0,0,0,0,0,0,0.00290697674418605,0.00290697674418605,0.00581395348837209,0.0116279069767442,0,0.00290697674418605,0,0,0,0,0,0.00290697674418605,0.0406976744186047,0,0.0261627906976744,0.00581395348837209,0.00290697674418605,0.00290697674418605,0,0.00290697674418605,0.0145348837209302,0,0.0116279069767442,0,0.00290697674418605,0,0.061046511627907,0.0203488372093023,0.00290697674418605,0,0.0261627906976744,0,0,0.00290697674418605,0,0.00290697674418605,0,0,0.0232558139534884,0.0174418604651163,0.00290697674418605,0,0,0.00290697674418605,0.00290697674418605,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872093023255814,0,0,0,0.00581395348837209,0.00290697674418605,0.00290697674418605,0,0,,,0,0,0.0174418604651163,0.00581395348837209,0,0,0,0.00581395348837209,0,0.00290697674418605,0,0,0,0.0290697674418605,0,0,0,0,0,0,0.00290697674418605,0,0,0,0.00290697674418605,0
3084,0.0136239782016349,0.504087193460491,0.0163487738419619,0,0.0245231607629428,0.0190735694822888,0.00272479564032698,0,0,0,0,0,0,0.00544959128065395,0,0,0,0.0708446866485014,0.0245231607629428,0,0,0,0.00272479564032698,0,0,0,0,0,0,0,0.00544959128065395,0,0,0,0,0,0,0,0,0.0599455040871935,0,0.0136239782016349,0.0136239782016349,0.00544959128065395,0.00544959128065395,0,0,0.0190735694822888,0,0.00272479564032698,0.00272479564032698,0,0,0.0708446866485014,0.0163487738419619,0.00272479564032698,0,0.0245231607629428,0.00272479564032698,0,0,0,0,0,0,0.0354223433242507,0.0108991825613079,0.00272479564032698,0,0,0,0,0.00544959128065395,0,0,0.00272479564032698,0,0,0,0.00272479564032698,0,0,0,0,0,0,0,0.0108991825613079,0,0,0,0,0,0,0,0,,,0,0,0.0108991825613079,0.00272479564032698,0,0,0,0.0108991825613079,0,0,0,0,0,0.0163487738419619,0,0,0,0,0,0.00272479564032698,0,0,0,0,0,0
3182.5,0.0295081967213115,0.370491803278689,0.0360655737704918,0,0.00983606557377049,0.0163934426229508,0.00327868852459016,0,0,0,0,0,0,0.0131147540983607,0,0,0,0.101639344262295,0.0163934426229508,0.00327868852459016,0,0,0.00327868852459016,0,0,0,0,0,0,0,0.0131147540983607,0,0,0,0,0,0,0,0.00327868852459016,0.0721311475409836,0,0.019672131147541,0.00983606557377049,0.00327868852459016,0,0,0,0.0262295081967213,0.00983606557377049,0.00983606557377049,0,0,0,0.0557377049180328,0.0163934426229508,0,0,0.0491803278688525,0,0,0,0.00327868852459016,0,0,0,0.0360655737704918,0.0163934426229508,0,0,0.00327868852459016,0,0.00327868852459016,0.00655737704918033,0,0,0,0,0,0,0,0,0.00327868852459016,0,0,0,0,0,0.0327868852459016,0,0,0,0.00327868852459016,0,0,0,0,,,0,0,0.0163934426229508,0,0,0,0,0.0295081967213115,0,0.00327868852459016,0,0,0,0.0327868852459016,0,0,0,0,0,0,0,0,0,0,0,0
3281.0,0.012779552715655,0.284345047923323,0.0287539936102236,0,0.0223642172523962,0.0351437699680511,0.012779552715655,0,0.00319488817891374,0.00958466453674121,0,0,0,0.0159744408945687,0.00319488817891374,0,0,0.126198083067093,0.0511182108626198,0,0,0,0.00638977635782748,0,0,0,0,0,0,0.00319488817891374,0.0159744408945687,0,0,0,0,0,0,0,0.00319488817891374,0.0830670926517572,0,0.00638977635782748,0.0159744408945687,0.00638977635782748,0,0.00319488817891374,0,0.0159744408945687,0.00319488817891374,0.00958466453674121,0.00319488817891374,0,0.00319488817891374,0.0958466453674121,0.0143769968051118,0.00319488817891374,0,0.00638977635782748,0,0,0,0,0,0,0,0.0191693290734824,0.0191693290734824,0,0,0.00638977635782748,0,0.00638977635782748,0.00958466453674121,0.00638977635782748,0,0.00319488817891374,0,0,0,0,0,0.00319488817891374,0.00319488817891374,0,0,0.00638977635782748,0,0.00319488817891374,0,0,0,0.00958466453674121,0,0,0,0,,,0,0,0.00319488817891374,0.00638977635782748,0,0,0,0.00638977635782748,0,0.00319488817891374,0,0.00319488817891374,0,0.0191693290734824,0.00638977635782748,0,0,0,0,0,0,0,0,0,0,0.00319488817891374
3379.5,0.0171428571428571,0.388571428571429,0.02,0,0.0114285714285714,0.0257142857142857,0.0171428571428571,0,0.00571428571428571,0.00571428571428571,0,0,0,0.0171428571428571,0,0.00285714285714286,0,0.0908571428571429,0.0342857142857143,0,0.00285714285714286,0,0,0,0,0,0,0,0.00285714285714286,0,0.0142857142857143,0.00285714285714286,0,0,0,0,0,0,0,0.0485714285714286,0,0.0257142857142857,0.0142857142857143,0.0114285714285714,0.00571428571428571,0,0,0.0142857142857143,0.0114285714285714,0.00857142857142857,0.00285714285714286,0,0,0.0628571428571429,0.012,0,0.00285714285714286,0.00857142857142857,0.00285714285714286,0,0,0,0.00571428571428571,0,0,0.0285714285714286,0.0228571428571429,0,0,0.00571428571428571,0,0.00285714285714286,0.00857142857142857,0,0,0.0114285714285714,0,0,0,0,0.00285714285714286,0,0,0,0,0,0,0.00571428571428571,0,0,0,0.0114285714285714,0,0,0.00285714285714286,0,,,0,0.00285714285714286,0.00857142857142857,0.00857142857142857,0,0,0,0.00285714285714286,0,0.00285714285714286,0,0.00285714285714286,0,0.0171428571428571,0.00285714285714286,0,0,0,0,0.00285714285714286,0,0,0,0,0.00285714285714286,0.00285714285714286
3474.8,0.0193548387096774,0.37741935483871,0.0161290322580645,0,0.0161290322580645,0.0516129032258065,0.0161290322580645,0,0,0.0032258064516129,0,0,0,0.0129032258064516,0.0032258064516129,0.0032258064516129,0,0.0887096774193548,0.0258064516129032,0,0,0,0,0,0,0,0,0,0,0,0.0129032258064516,0,0.0032258064516129,0,0,0,0,0,0,0.0451612903225806,0,0.0258064516129032,0.0129032258064516,0.00645161290322581,0,0,0,0.0258064516129032,0.0032258064516129,0.0032258064516129,0.0032258064516129,0,0,0.0774193548387097,0.0241935483870968,0.0129032258064516,0,0.00645161290322581,0,0,0,0,0,0,0,0.0258064516129032,0.0161290322580645,0,0,0.00645161290322581,0,0,0.0161290322580645,0,0,0.00645161290322581,0,0,0,0,0,0.0032258064516129,0,0,0,0,0,0.00967741935483871,0,0,0.0032258064516129,0.00967741935483871,0.0032258064516129,0,0,0.0032258064516129,,,0,0,0.0129032258064516,0,0,0,0,0.0129032258064516,0,0.0032258064516129,0,0,0,0.0129032258064516,0,0,0,0,0.0032258064516129,0.0032258064516129,0.0032258064516129,0,0,0.0032258064516129,0.0032258064516129,0
3568.0,0.0342679127725857,0.342679127725857,0.0249221183800623,0,0.0342679127725857,0.043613707165109,0.00623052959501558,0,0.00311526479750779,0,0.00934579439252336,0,0,0.0155763239875389,0.00311526479750779,0,0,0.0626168224299065,0.00934579439252336,0,0.00311526479750779,0,0,0,0,0,0.00311526479750779,0,0,0.00311526479750779,0.0218068535825545,0,0.00311526479750779,0,0,0,0.00311526479750779,0,0,0.059190031152648,0,0.00934579439252336,0.0342679127725857,0.00934579439252336,0.00311526479750779,0.00311526479750779,0,0.0218068535825545,0,0,0.00623052959501558,0.00311526479750779,0,0.0809968847352025,0.0121495327102804,0.00623052959501558,0.00623052959501558,0.00311526479750779,0,0,0.00311526479750779,0,0,0,0,0.0280373831775701,0.0186915887850467,0,0,0,0,0.00623052959501558,0.0218068535825545,0,0,0.00311526479750779,0,0,0,0,0.00311526479750779,0.00623052959501558,0,0,0,0,0,0.0186915887850467,0,0,0,0.00623052959501558,0,0,0,0,,,0,0,0.00934579439252336,0.00623052959501558,0,0,0,0.00623052959501558,0,0,0,0,0,0.0280373831775701,0.00311526479750779,0,0,0,0,0.00311526479750779,0,0,0,0,0,0.00311526479750779
3661.1,0.0676923076923077,0.372307692307692,0.0184615384615385,0,0.0184615384615385,0.0276923076923077,0.00923076923076923,0,0.00615384615384615,0.00307692307692308,0,0,0,0.0153846153846154,0.00307692307692308,0,0,0.0723076923076923,0.0338461538461538,0,0.00615384615384615,0,0,0,0,0,0.00307692307692308,0,0.00307692307692308,0.00615384615384615,0.00615384615384615,0,0,0,0,0,0.00307692307692308,0,0,0.0646153846153846,0,0.00923076923076923,0.0153846153846154,0.00923076923076923,0,0,0,0.0153846153846154,0.00307692307692308,0.00615384615384615,0,0,0,0.0676923076923077,0.0138461538461538,0.00615384615384615,0.0123076923076923,0.00615384615384615,0,0,0,0,0.00307692307692308,0.00307692307692308,0,0.0153846153846154,0.0153846153846154,0,0,0,0,0.00923076923076923,0.0215384615384615,0,0,0,0,0,0,0,0,0,0.00307692307692308,0,0,0,0,0.00615384615384615,0,0,0,0.0184615384615385,0,0,0,0,,,0,0,0.00615384615384615,0.00615384615384615,0,0,0,0,0,0,0,0,0,0.0215384615384615,0.00307692307692308,0,0,0,0,0.00615384615384615,0,0,0,0,0,0.00307692307692308
3786.8,0.0454545454545455,0.386363636363636,0.00649350649350649,0,0.0227272727272727,0.0616883116883117,0.012987012987013,0,0.00324675324675325,0,0.00324675324675325,0,0,0.00324675324675325,0,0,0,0.0581168831168831,0.00324675324675325,0,0,0,0.00324675324675325,0,0,0,0.00324675324675325,0,0,0.00324675324675325,0.012987012987013,0,0,0.00324675324675325,0,0,0,0,0,0.0974025974025974,0,0.00324675324675325,0.012987012987013,0.00324675324675325,0,0,0,0.025974025974026,0.00324675324675325,0,0.00974025974025974,0,0,0.0909090909090909,0.0165584415584416,0.00324675324675325,0.00974025974025974,0.00974025974025974,0,0,0,0.00324675324675325,0.00324675324675325,0,0,0.0194805194805195,0.0194805194805195,0,0,0,0,0,0.00649350649350649,0,0,0,0,0,0,0,0,0.0162337662337662,0.00324675324675325,0.00324675324675325,0,0.00324675324675325,0,0.00324675324675325,0,0,0,0,0,0,0,0,,,0,0,0.00649350649350649,0,0,0,0,0.00649350649350649,0,0,0,0,0,0.0292207792207792,0.00974025974025974,0,0,0,0,0.00649350649350649,0,0,0,0,0,0
3833.4,0.0062111801242236,0.22360248447205,0.0279503105590062,0,0.0341614906832298,0.0248447204968944,0,0,0.0062111801242236,0.0062111801242236,0,0,0,0.0186335403726708,0,0,0,0.174223602484472,0.046583850931677,0.0031055900621118,0,0,0.0062111801242236,0,0,0,0.0062111801242236,0,0,0.0031055900621118,0.0031055900621118,0,0,0,0,0,0.0062111801242236,0,0.0062111801242236,0.0714285714285714,0,0.0434782608695652,0,0,0,0.0031055900621118,0,0.0279503105590062,0.0062111801242236,0.0093167701863354,0.0031055900621118,0,0.0031055900621118,0.0434782608695652,0.0493788819875776,0.0031055900621118,0,0.0341614906832298,0,0,0,0,0,0,0,0.0248447204968944,0.0341614906832298,0.0031055900621118,0,0,0,0.0093167701863354,0.015527950310559,0,0,0,0,0,0,0.0031055900621118,0,0,0,0,0,0,0,0.0031055900621118,0,0,0.0031055900621118,0,0,0.0031055900621118,0,0,,,0,0,0,0,0,0,0,0.0093167701863354,0,0.0031055900621118,0,0,0,0.0124223602484472,0,0,0,0,0,0.0031055900621118,0,0,0,0,0,0
3926.5,0.00952380952380953,0.276190476190476,0.00634920634920635,0,0.0349206349206349,0.0444444444444444,0.00317460317460317,0,0,0,0,0,0,0.00317460317460317,0.00317460317460317,0,0,0.112380952380952,0.0476190476190476,0,0,0,0,0,0.00634920634920635,0,0.00317460317460317,0,0,0,0.0126984126984127,0,0,0,0,0,0,0,0,0.0952380952380952,0,0.0253968253968254,0.00952380952380953,0,0,0,0,0.00952380952380953,0,0.00317460317460317,0.00317460317460317,0,0,0.0952380952380952,0.0304761904761905,0.00952380952380953,0.00317460317460317,0.00634920634920635,0,0,0,0.00317460317460317,0,0,0,0.0380952380952381,0.0222222222222222,0.00634920634920635,0,0,0,0.0190476190476191,0.0317460317460317,0,0,0.00317460317460317,0.00317460317460317,0,0,0,0,0.00634920634920635,0.00317460317460317,0,0,0,0,0.00634920634920635,0,0,0.00317460317460317,0,0,0,0,0,,,0,0,0.00952380952380953,0.00634920634920635,0,0,0,0.00634920634920635,0,0,0,0,0,0.0158730158730159,0.00952380952380953,0,0,0,0,0.00317460317460317,0,0,0,0,0.00317460317460317,0
4019.7,0.00970873786407767,0.313915857605178,0.0161812297734628,0,0.0614886731391586,0.0258899676375405,0.00323624595469256,0,0.00323624595469256,0.00323624595469256,0,0,0.00323624595469256,0.00647249190938511,0.00647249190938511,0,0,0.0815533980582524,0.0258899676375405,0,0,0,0,0,0,0,0.00323624595469256,0.00323624595469256,0,0,0.00647249190938511,0.00323624595469256,0,0,0,0,0.00323624595469256,0,0,0.0550161812297735,0,0.0226537216828479,0.00323624595469256,0.0161812297734628,0.00323624595469256,0.00323624595469256,0,0.0161812297734628,0.00970873786407767,0,0.00647249190938511,0,0.00323624595469256,0.116504854368932,0.0155339805825243,0.00970873786407767,0.00323624595469256,0.0129449838187702,0,0,0,0.00323624595469256,0.00323624595469256,0,0,0.029126213592233,0.0194174757281553,0.00323624595469256,0,0,0,0.00970873786407767,0.0194174757281553,0,0,0,0,0,0,0,0,0.00647249190938511,0,0,0,0,0,0.0226537216828479,0,0,0,0.00647249190938511,0,0,0,0,,,0,0.00323624595469256,0.00647249190938511,0.00323624595469256,0,0,0,0.00970873786407767,0,0,0,0,0,0.0226537216828479,0.00647249190938511,0,0,0,0,0.00323624595469256,0,0,0,0,0,0
4075.6,0.00986842105263158,0.213815789473684,0.0197368421052632,0,0.0789473684210526,0.0394736842105263,0,0,0,0.00986842105263158,0,0,0.00328947368421053,0.0131578947368421,0.00328947368421053,0,0,0.118092105263158,0.0493421052631579,0,0,0,0,0,0.00328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115131578947368,0,0.0328947368421053,0,0.00328947368421053,0,0,0,0.0361842105263158,0.00328947368421053,0.00657894736842105,0,0,0,0.0723684210526316,0.0167763157894737,0.0197368421052632,0.00657894736842105,0.00657894736842105,0,0,0,0,0,0,0,0,0.0197368421052632,0.00986842105263158,0,0,0,0.00986842105263158,0.0592105263157895,0,0,0,0,0,0,0,0,0.00328947368421053,0,0,0,0,0,0.00328947368421053,0,0,0.00657894736842105,0.00657894736842105,0,0,0,0,,,0,0,0.00328947368421053,0.00328947368421053,0,0.00328947368421053,0,0.00657894736842105,0.00328947368421053,0.00657894736842105,0,0,0,0.0197368421052632,0.00328947368421053,0,0,0,0,0.00657894736842105,0,0,0,0,0,0.00657894736842105
4168.7,0.020066889632107,0.22742474916388,0.0267558528428094,0,0.0769230769230769,0.0100334448160535,0,0,0,0,0,0,0,0.0100334448160535,0.00334448160535117,0,0,0.133779264214047,0.0167224080267559,0,0.00334448160535117,0,0,0,0,0,0.00334448160535117,0,0,0,0.0100334448160535,0,0,0,0,0,0.00334448160535117,0,0,0.0401337792642141,0,0.0267558528428094,0.00334448160535117,0,0,0.00334448160535117,0,0.0133779264214047,0.00334448160535117,0.00334448160535117,0.0100334448160535,0,0,0.0903010033444816,0.040133779264214,0.0234113712374582,0.0133779264214047,0.0301003344481605,0,0,0,0.00334448160535117,0.00334448160535117,0,0,0.0267558528428094,0.0100334448160535,0,0,0.00334448160535117,0.00334448160535117,0.0100334448160535,0.0401337792642141,0,0,0,0,0,0,0,0,0.00668896321070234,0.00334448160535117,0,0,0,0,0.0334448160535117,0,0,0,0.0100334448160535,0,0,0,0,,,0,0,0.00668896321070234,0.00334448160535117,0,0,0,0.00334448160535117,0,0,0.00334448160535117,0,0,0.0100334448160535,0.00334448160535117,0,0,0,0,0.00334448160535117,0,0,0,0,0,0
4336.2,0.0124223602484472,0.229813664596273,0.0124223602484472,0,0.105590062111801,0.0124223602484472,0.0031055900621118,0,0,0.0031055900621118,0,0,0.0031055900621118,0.0186335403726708,0.0031055900621118,0,0,0.125155279503106,0.0496894409937888,0,0,0,0.0031055900621118,0,0,0,0.0093167701863354,0,0,0,0.0031055900621118,0,0,0,0,0,0,0,0,0.0279503105590062,0,0.0248447204968944,0,0.0031055900621118,0,0,0.0031055900621118,0.0124223602484472,0.0031055900621118,0,0.0062111801242236,0,0.0031055900621118,0.136645962732919,0.0363354037267081,0.0124223602484472,0,0.0062111801242236,0,0,0,0.0031055900621118,0.0031055900621118,0,0,0.031055900621118,0.0031055900621118,0.0093167701863354,0,0,0,0.0124223602484472,0.0186335403726708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372670807453416,0,0,0,0.0093167701863354,0.0031055900621118,0,0,0,,,0,0,0.0093167701863354,0.0031055900621118,0,0,0,0.0062111801242236,0,0,0,0,0,0.015527950310559,0.0031055900621118,0,0,0,0,0.0031055900621118,0,0,0,0,0,0
4553.2,0.0163398692810458,0.320261437908497,0.0261437908496732,0,0.0784313725490196,0.0130718954248366,0,0,0,0,0,0,0,0.00980392156862745,0,0,0,0.100653594771242,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0.00326797385620915,0.00980392156862745,0,0,0,0,0,0,0,0,0.065359477124183,0,0.0261437908496732,0,0.0065359477124183,0,0,0,0.00980392156862745,0.0065359477124183,0.00326797385620915,0.00326797385620915,0,0.0065359477124183,0.0751633986928105,0.0235294117647059,0.0065359477124183,0.00326797385620915,0.00980392156862745,0.00326797385620915,0,0,0,0,0,0,0.0228758169934641,0.0065359477124183,0.00326797385620915,0,0.00326797385620915,0,0.00980392156862745,0.0522875816993464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326797385620915,0,0.00326797385620915,0,0.00980392156862745,0,0,0,0,,,0,0,0.0065359477124183,0,0,0,0,0,0,0,0,0,0,0.00980392156862745,0,0.00326797385620915,0,0,0.00326797385620915,0.0065359477124183,0,0,0,0,0,0
4661.7,0.0181818181818182,0.360606060606061,0.0151515151515152,0,0.0636363636363636,0.0151515151515152,0,0,0.00303030303030303,0.00606060606060606,0,0,0,0.00303030303030303,0.00303030303030303,0,0,0.106363636363636,0.0303030303030303,0,0,0,0,0,0.00303030303030303,0,0.00303030303030303,0,0,0,0.00606060606060606,0,0.00303030303030303,0,0,0,0,0,0,0.0757575757575758,0,0.0303030303030303,0.00606060606060606,0.00606060606060606,0,0.00303030303030303,0,0.00909090909090909,0,0,0.00606060606060606,0,0.00303030303030303,0.0636363636363636,0.03,0.00606060606060606,0.00303030303030303,0.00909090909090909,0,0,0.00303030303030303,0,0.00303030303030303,0,0,0.0151515151515152,0.00606060606060606,0.00909090909090909,0,0,0.00303030303030303,0.00303030303030303,0.0272727272727273,0,0,0.00909090909090909,0,0,0,0,0,0.00606060606060606,0,0,0,0.00606060606060606,0,0.00606060606060606,0,0,0.00303030303030303,0.00909090909090909,0,0,0,0,,,0,0,0,0.00303030303030303,0,0,0,0.00303030303030303,0,0.00606060606060606,0,0,0,0.0212121212121212,0.00303030303030303,0,0.00303030303030303,0,0,0.00909090909090909,0,0,0,0,0.00303030303030303,0.00303030303030303
4770.2,0.0267857142857143,0.44047619047619,0.0178571428571429,0,0.0595238095238095,0.0267857142857143,0,0.00297619047619048,0,0,0,0,0.00297619047619048,0.00595238095238095,0.00595238095238095,0,0,0.0505952380952381,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.00595238095238095,0.00297619047619048,0.00297619047619048,0,0,0,0,0,0,0,0.0714285714285714,0,0.0357142857142857,0,0.00595238095238095,0,0.00595238095238095,0,0.0148809523809524,0.00595238095238095,0,0.00297619047619048,0,0,0.0565476190476191,0.00892857142857143,0.00297619047619048,0.00892857142857143,0.00595238095238095,0,0,0.00297619047619048,0,0,0,0,0.0297619047619048,0.0119047619047619,0.00297619047619048,0,0,0,0,0.0178571428571429,0,0,0,0,0,0,0,0,0.00297619047619048,0.00297619047619048,0,0,0,0,0.00297619047619048,0,0,0,0.00595238095238095,0,0,0,0,,,0,0,0.00892857142857143,0,0,0,0,0.00297619047619048,0,0.00595238095238095,0,0,0,0.00892857142857143,0.00297619047619048,0,0.00595238095238095,0,0,0.00297619047619048,0,0,0,0,0,0
4987.1,0.0204081632653061,0.350340136054422,0.00680272108843537,0,0.0816326530612245,0.0306122448979592,0.00340136054421769,0,0.00340136054421769,0.00340136054421769,0,0,0,0.00680272108843537,0.00680272108843537,0,0,0.0948979591836735,0.0204081632653061,0,0,0,0.00340136054421769,0.00340136054421769,0,0,0.00340136054421769,0,0,0,0.00680272108843537,0,0,0,0,0,0,0,0,0.0408163265306122,0,0.0238095238095238,0,0,0,0.00340136054421769,0,0.00340136054421769,0.00340136054421769,0,0.00340136054421769,0,0,0.125850340136054,0.0173469387755102,0.00680272108843537,0.00680272108843537,0.0136054421768707,0,0,0,0.0136054421768707,0.00680272108843537,0,0,0.0204081632653061,0.0102040816326531,0,0,0.00340136054421769,0,0.0102040816326531,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,,,0,0,0.00680272108843537,0.00340136054421769,0,0,0,0.00340136054421769,0,0.00340136054421769,0,0,0,0.0136054421768707,0,0,0,0,0,0,0,0,0,0,0,0
5204.1,0.0196078431372549,0.571895424836601,0.0065359477124183,0,0.042483660130719,0.0294117647058824,0.0130718954248366,0,0,0,0,0,0,0,0,0,0,0.0281045751633987,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0,0.00980392156862745,0,0,0,0,0,0,0,0,0.0555555555555556,0,0.0065359477124183,0.0065359477124183,0.0065359477124183,0,0,0,0.0261437908496732,0.0065359477124183,0,0.00326797385620915,0,0,0.0718954248366013,0.00784313725490196,0.0130718954248366,0.0163398692810458,0,0,0,0,0.00326797385620915,0,0,0,0.0261437908496732,0.0065359477124183,0,0,0,0,0,0.00326797385620915,0,0,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0,0.00980392156862745,0,0,0,0.00326797385620915,0,0,0,0,,,0,0,0,0.00326797385620915,0,0,0,0.00326797385620915,0,0,0,0,0,0.0326797385620915,0,0,0.00326797385620915,0.00326797385620915,0,0.0130718954248366,0,0,0,0,0,0.00326797385620915
5421.1,0.0227272727272727,0.337662337662338,0.00974025974025974,0,0.0616883116883117,0.012987012987013,0.00324675324675325,0,0,0,0.00649350649350649,0,0.00324675324675325,0.00324675324675325,0.012987012987013,0,0,0.0808441558441558,0.0227272727272727,0,0.00324675324675325,0,0,0,0,0,0.00324675324675325,0,0,0.00324675324675325,0.0227272727272727,0,0,0,0,0,0,0,0,0.0584415584415584,0,0.00324675324675325,0,0.00974025974025974,0,0,0,0.012987012987013,0.00324675324675325,0,0.00324675324675325,0,0,0.116883116883117,0.0165584415584416,0.0162337662337662,0.012987012987013,0.0194805194805195,0.00324675324675325,0,0,0,0,0,0,0.0227272727272727,0.012987012987013,0.00649350649350649,0,0,0,0.0194805194805195,0.0162337662337662,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0.00649350649350649,0,0.0162337662337662,0,0,0,0.00649350649350649,0,0,0,0,,,0,0,0.00324675324675325,0,0,0,0,0.00974025974025974,0,0,0,0,0,0.0162337662337662,0,0,0.00324675324675325,0,0,0.00324675324675325,0,0,0,0,0,0.00324675324675325
5638.1,0.0102739726027397,0.335616438356164,0.00684931506849315,0,0.0856164383561644,0.0171232876712329,0,0,0,0,0,0,0.00342465753424658,0.00684931506849315,0.0102739726027397,0,0,0.0886986301369863,0.0547945205479452,0,0,0,0,0.00342465753424658,0,0,0,0,0,0,0.00342465753424658,0,0,0,0,0,0.00342465753424658,0,0,0.0308219178082192,0,0.0136986301369863,0,0.00342465753424658,0,0,0,0.00684931506849315,0.00342465753424658,0,0.00342465753424658,0,0,0.181506849315069,0.0174657534246575,0.00684931506849315,0.00342465753424658,0.0171232876712329,0,0,0,0,0.00342465753424658,0,0,0.00342465753424658,0.00684931506849315,0,0,0,0,0.0136986301369863,0.0376712328767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102739726027397,0,0,0,0.00684931506849315,0,0,0,0,,,0,0,0.00684931506849315,0,0,0,0,0.0102739726027397,0,0,0,0,0,0.0171232876712329,0.00342465753424658,0,0.00342465753424658,0,0,0.00342465753424658,0,0,0,0,0,0
